address,auditResult,confidence,documentCount,evidenceCount,id,lastEvidenceAt,latitude,legacyId,longitude,mapReady,precision,publishReady,publishedAt,reviewed,sceneReady,sourceFinalUrl,sourceHttpStatus,sourceKind,sourceProbeError,sourceReachable,sourceUrl,state,territoryId,title,usefulnessLevel,usefulnessScore,reasons,warnings
,needs_review,low,1,1,evt_5612a6b88b539001f0298ef6,2026-09-05T19:31:50Z,,,,False,territory,False,2026-08-21T15:12:51Z,False,False,https://t.me/kampolany/16301,200,media,,True,https://t.me/kampolany/16301,unknown,mo-92644000,ТГ и МАКС:,context,0,not_editorially_useful,
"улица Академика Павлова, 6А",ready,medium,1,3,evt_642e4bec1e98117070d84f86,2026-09-05T21:02:03Z,55.8640495,,49.104227565432566,True,building,True,2026-08-21T12:34:01Z,False,False,https://t.me/avianovsav/6197,200,official,,True,https://t.me/avianovsav/6197,resolved,mo-92701000,Открылся пункт выдачи горячего питания на улице Академика Павлова,useful,89,,
,needs_review,low,1,1,evt_774ee9890d126231077545a5,2026-09-05T19:32:06Z,,,,False,territory,False,2026-08-21T08:42:29Z,False,False,https://t.me/kzn_official/23401,200,official,,True,https://t.me/kzn_official/23401,reported,mo-92701000,Новый транспорт на привычных маршрутах 🚎,context,50,not_editorially_useful,
,needs_review,low,1,1,evt_c55002eda924708c7a8a82cf,2026-09-05T19:31:42Z,,,,False,territory,False,2026-08-21T05:55:00Z,False,False,,,official,URLError,False,https://16.rosstat.gov.ru/news/document/288902,unknown,RU-TA,Об уровне и индексах потребительских цен на некоторые виды продовольственных товаров по Республике Татарстан на 17 августа 2026 года,context,0,not_editorially_useful,source_unreachable_at_audit
,needs_review,low,1,1,evt_521dbaaa0c564445a0a3e4d1,2026-09-05T19:31:42Z,,,,False,territory,False,2026-08-21T05:53:00Z,False,False,,,official,URLError,False,https://16.rosstat.gov.ru/news/document/288901,unknown,RU-TA,О средних потребительских ценах на автомобильный бензин и дизельное топливо по Республике Татарстан на 17 августа 2026 года,context,0,not_editorially_useful,source_unreachable_at_audit
,needs_review,high,0,1,evt_legacy_5753549b868d55cda94ad28a,2026-09-04T13:14:12Z,,public-85a6544882c5d25d,,False,territory,False,2026-08-21T00:00:00Z,True,False,,,official,URLError,False,https://16.rosstat.gov.ru/news/document/288901,unknown,RU-TA,О средних потребительских ценах на автомобильный бензин и дизельное топливо по Республике Татарстан на 17 августа 2026 года,context,0,missing_primary_evidence|not_editorially_useful,source_unreachable_at_audit
,needs_review,high,0,1,evt_legacy_d0788e9ea6f611bd02ea64fc,2026-09-04T13:14:12Z,,public-8112cc245665e0a2,,False,territory,False,2026-08-21T00:00:00Z,True,False,,,official,URLError,False,https://16.rosstat.gov.ru/news/document/288902,unknown,RU-TA,Об уровне и индексах потребительских цен на некоторые виды продовольственных товаров по Республике Татарстан на 17 августа 2026 года,context,0,missing_primary_evidence|not_editorially_useful,source_unreachable_at_audit
,ready,low,1,1,evt_2f5b23b2a0cd4eb9508b52f0,2026-09-05T19:32:06Z,,,,False,territory,True,2026-08-20T13:09:34Z,False,False,https://t.me/kzn_official/23393,200,official,,True,https://t.me/kzn_official/23393,resolved,mo-92701000,"📌 В этом году здесь обновили корпус травматологии, установили современный томограф и рентген, в приемном отделении начали замену окон.",useful,87,,
,needs_review,low,1,1,evt_572837ec0b3808387873a3cb,2026-09-05T19:32:06Z,,,,False,territory,False,2026-08-20T10:59:01Z,False,False,https://t.me/kzn_official/23392,200,official,,True,https://t.me/kzn_official/23392,reported,mo-92701000,Первая точка будущей карьеры 🙌,context,36,not_editorially_useful,
,needs_review,low,1,1,evt_ffc0b2f4037dca9ffbad32dd,2026-09-05T19:32:07Z,,,,False,territory,False,2026-08-20T10:47:53Z,False,False,https://t.me/avianovsav/6181,200,official,,True,https://t.me/avianovsav/6181,unknown,mo-92701000,На проспекте Фатыха Амирхана появился крошечный трудоголик – первая в Казани беспилотная газонокосилка.,context,30,not_editorially_useful,
,needs_review,low,1,1,evt_6b58a698c16c9e59135a4aaf,2026-09-05T19:32:06Z,,,,False,territory,False,2026-08-20T09:29:50Z,False,False,https://t.me/kzn_official/23391,200,official,,True,https://t.me/kzn_official/23391,reported,mo-92701000,В помощь молодым педагогам 👩‍🏫,context,36,not_editorially_useful,
,needs_review,low,1,1,evt_8a9a5ea97648542a2b834f48,2026-09-05T19:31:50Z,,,,False,territory,False,2026-08-19T13:49:10Z,False,False,https://t.me/kampolany/16292,200,media,,True,https://t.me/kampolany/16292,unknown,mo-92644000,Один из самых частых вопросов о контракте в Татарстане: можно ли самому выбрать часть и специальность?,context,0,not_editorially_useful,
улица Латышских Стрелков,ready,low,1,1,evt_a58982d77b4e82236bb06b36,2026-09-05T19:32:06Z,55.7610455,,49.1695196,True,street,True,2026-08-19T11:30:01Z,False,False,https://t.me/kvb_kzn/3835,200,official,,True,https://t.me/kvb_kzn/3835,in_progress,mo-92701000,Начали работы по строительству сетей ливневой канализации на улице Латышских Стрелков.,useful,97,,
,needs_review,low,1,1,evt_13c594b3ecfa7f1b1cacf9b5,2026-09-05T19:31:43Z,,,,False,territory,False,2026-08-19T09:09:37Z,False,False,https://t.me/universityinnopolis/3529,200,media,,True,https://t.me/universityinnopolis/3529,unknown,RU-TA,Совместно с Минпромторгом России объявляем конкурсный отбор 13 новых региональных центров промышленной робототехники,context,16,not_editorially_useful,
,ready,low,1,1,evt_b304244717cc16b8e058be11,2026-09-05T19:32:06Z,,,,False,territory,True,2026-08-19T06:48:36Z,False,False,https://t.me/kvb_kzn/3834,200,official,,True,https://t.me/kvb_kzn/3834,unknown,mo-92701000,"Начали с крупной магистрали - проспекта Амирхана, где большой объем работы позволит его оценить в деле.",useful,89,,
"улица Островского, 10",ready,low,1,1,evt_26cfa7c7f12a29c52efbbcfc,2026-09-05T19:32:06Z,55.7894523,,49.11308598957477,True,building,True,2026-08-18T17:34:21Z,False,False,https://t.me/kzn_official/23357,200,official,,True,https://t.me/kzn_official/23357,resolved,mo-92701000,"Здесь отремонтировали сцену, зрительный зал, фойе и гримерки, обновили кровлю и фасад.",useful,89,,
,needs_review,low,1,1,evt_93f91e8e7214b9ebc5858882,2026-09-05T19:32:07Z,,,,False,territory,False,2026-08-18T13:36:56Z,False,False,https://t.me/avianovsav/6152,200,official,,True,https://t.me/avianovsav/6152,reported,mo-92701000,Завершается капитальный ремонт пищеблоков.,context,36,not_editorially_useful,
,ready,low,1,1,evt_eb71ed81c34810eb1e8235ec,2026-09-05T19:31:43Z,,,,False,territory,True,2026-08-18T12:31:01Z,False,False,https://t.me/universityinnopolis/3516,200,media,,True,https://t.me/universityinnopolis/3516,unknown,RU-TA,Обсудили образовательные программы и сотрудничество с Чрезвычайным и Полномочным Послом КНР в Российской Федерации,useful,79,,
,needs_review,low,1,1,evt_a4ebdc267f46bbdcc2e10246,2026-09-05T19:31:42Z,,,,False,territory,False,2026-08-18T10:14:00Z,False,False,,,official,URLError,False,https://16.rosstat.gov.ru/news/document/288734,unknown,RU-TA,Об индексе потребительских цен по Республике Татарстан в июле 2026 года,context,0,not_editorially_useful,source_unreachable_at_audit
улица Набережная Казанки,ready,low,1,1,evt_cd833e92f41bb98460e3bd7d,2026-09-05T19:32:06Z,55.8026215,,49.1230854,True,street,True,2026-08-18T07:33:17Z,False,False,https://t.me/kzn_official/23351,200,official,,True,https://t.me/kzn_official/23351,reported,mo-92701000,В Парке Горького завершается строительство смотровой площадки.,useful,72,,
,ready,medium,1,2,evt_07f2a153337ac9761b13f8f5,2026-09-05T21:02:03Z,,,,False,territory,True,2026-08-18T06:48:00Z,False,False,https://t.me/kzn_official/23350,200,official,,True,https://t.me/kzn_official/23350,reported,mo-92701000,На «Ак Барс Арене» 19 августа пройдет матч «Рубин» — «Спартак»,useful,97,,
,needs_review,high,0,1,evt_legacy_44a7d7eca20121d0969f6cb0,2026-09-04T13:14:12Z,,public-ff80da9d2a544f51,,False,territory,False,2026-08-18T00:00:00Z,True,False,,,official,URLError,False,https://16.rosstat.gov.ru/news/document/288734,unknown,RU-TA,Об индексе потребительских цен по Республике Татарстан в июле 2026 года,context,0,missing_primary_evidence|not_editorially_useful,source_unreachable_at_audit
,needs_review,low,1,1,evt_ca08e7fcd487f817fa56d38c,2026-09-05T19:31:43Z,,,,False,territory,False,2026-08-17T12:15:01Z,False,False,https://t.me/universityinnopolis/3511,200,media,,True,https://t.me/universityinnopolis/3511,reported,RU-TA,Вошли в российско-китайское объединение вузов в области передовых технологий,context,16,not_editorially_useful,
,needs_review,low,1,1,evt_936ec5333144b0c1b0d93b5f,2026-09-05T19:32:06Z,,,,False,territory,False,2026-08-17T10:29:59Z,False,False,https://t.me/kzn_official/23336,200,official,,True,https://t.me/kzn_official/23336,reported,mo-92701000,"Рассказываем о работах, которые реализуются в этом году 👆🏻 «Всего за 6 лет действия нацпроектов мы смогли заново построить сотни объектов и капитально их отремо",context,67,not_editorially_useful,
,needs_review,low,1,1,evt_3baa27f6d6436b1da7f84bb9,2026-09-05T19:31:50Z,,,,False,territory,False,2026-08-16T16:00:12Z,False,False,https://t.me/kampolany/16286,200,media,,True,https://t.me/kampolany/16286,unknown,mo-92644000,Были проверены 396 укрытий. Как Раис Татарстана отреагировал на жалобы жителей и как оценивает состояние помещений: https://www.tatar-inform.ru/news/minnixanov-nedostatkov-ne-naideno-lis-v-40-ukrytiyax-iz-396-proverennyx-6037629,context,0,not_editorially_useful,
,needs_review,low,1,1,evt_297fd82ad506fa6636e3abb4,2026-09-05T19:31:50Z,,,,False,territory,False,2026-08-14T17:53:03Z,False,False,https://t.me/kampolany/16280,200,media,,True,https://t.me/kampolany/16280,unknown,mo-92644000,"В Татарстане всё честно, в отличии от некоторых других регионов",context,20,not_editorially_useful,
,ready,low,1,1,evt_ac8f95d734909b13a8fcec25,2026-09-05T19:32:07Z,,,,False,territory,True,2026-08-14T14:48:53Z,False,False,https://t.me/avianovsav/6149,200,official,,True,https://t.me/avianovsav/6149,resolved,mo-92701000,Открыт прием заявок для участия в Спартакиаде среди работников предприятий и организаций Авиастроительного и Ново-Савиновского районов.,useful,79,,
,needs_review,low,1,1,evt_9b618c71184a77fecc7c7f9e,2026-09-05T19:32:06Z,,,,False,territory,False,2026-08-14T14:28:34Z,False,False,https://t.me/kzn_official/23316,200,official,,True,https://t.me/kzn_official/23316,reported,mo-92701000,Открытие состоится уже 20 августа ✨ «Казани и Татарстану доверили второй раз проводить «Новую волну».,context,16,not_editorially_useful,
Авангардная улица,needs_review,low,1,1,evt_7b948480a2e61471ff598c22,2026-09-05T19:32:06Z,55.7447377,,49.1439372,False,street,False,2026-08-14T10:18:25Z,False,False,https://t.me/kvb_kzn/3821,200,official,,True,https://t.me/kvb_kzn/3821,planned,mo-92701000,Авангардные подтопления подлежат отмене,context,46,not_editorially_useful,
,needs_review,low,1,1,evt_1920cdd20a0cd4b40876650a,2026-09-05T19:31:43Z,,,,False,territory,False,2026-08-13T14:42:44Z,False,False,https://t.me/universityinnopolis/3509,200,media,,True,https://t.me/universityinnopolis/3509,unknown,RU-TA,Получили три патента на ИИ-решения для работы с текстом и зрительным вниманием,context,16,not_editorially_useful,
,needs_review,low,1,1,evt_fbacd40e5f905960cda3ab85,2026-09-05T19:31:42Z,,,,False,territory,False,2026-08-13T09:10:00Z,False,False,https://16.mchs.gov.ru/deyatelnost/press-centr/operativnaya-informaciya/shtormovye-i-ekstrennye-preduprezhdeniya/5809883,200,official,,True,https://16.mchs.gov.ru/deyatelnost/press-centr/operativnaya-informaciya/shtormovye-i-ekstrennye-preduprezhdeniya/5809883,planned,mo-92701000,Внимание! Днем 14 августа 2026 г. на территории Республики Татарстан и в г.Казани местами ожидается сильный ветер порывами 15-17 м/с.,context,0,not_editorially_useful,
,needs_review,low,1,1,evt_64cfe310cbb13cc4b749d777,2026-09-05T19:31:42Z,,,,False,territory,False,2026-08-13T08:16:00Z,False,False,,,official,URLError,False,https://16.rosstat.gov.ru/news/document/288479,unknown,RU-TA,Об уровне и индексах потребительских цен на некоторые виды продовольственных товаров по Республике Татарстан на 10 августа 2026 года,context,0,not_editorially_useful,source_unreachable_at_audit
